Date,Trap,Latitude,Longitude,Tavg,DewPoint,PrecipTotal,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS
2009-02-06,T220,41.963976,-87.69181,55.0,46.5,0.09,0,0,0,1,0,0,0
2011-09-23,T900,41.974689,-87.890615,55.0,45.0,0.01,0,0,0,1,0,0,0
2007-07-08,T158,41.682587,-87.707973,82.5,73.0,0.685,0,0,1,0,0,0,0
2007-08-24,T037,41.921177,-87.79518,75.0,67.0,0.22,0,0,0,0,0,0,1
2013-09-19,T083,41.754292,-87.590773,77.0,67.0,0.4205,0,0,1,0,0,0,0
2007-05-29,T096,41.731922,-87.677512,75.5,58.5,0.0,0,1,0,0,0,0,0
2007-08-08,T115,41.673408,-87.599862,80.5,71.5,0.075,0,1,0,0,0,0,0
2009-08-25,T224,41.947227000000005,-87.67145699999999,71.5,61.0,0.0,0,0,1,0,0,0,0
2007-07-25,T115,41.673408,-87.599862,77.5,60.5,0.0005,0,0,0,0,1,0,0
2011-07-15,T054,41.921965,-87.632085,79.0,60.0,0.0005,0,0,0,1,0,0,0
2011-05-08,T135,41.662014,-87.72460799999999,76.5,68.0,0.001,0,0,0,1,0,0,0
2009-09-17,T039,41.911823999999996,-87.726737,62.0,51.5,0.0,0,0,0,1,0,0,0
2013-08-15,T135,41.662014,-87.72460799999999,65.5,51.5,0.0,0,0,1,0,0,0,0
2009-05-06,T900,41.974689,-87.890615,63.0,43.5,0.0,0,0,1,0,0,0,0
2011-05-08,T089,41.723195000000004,-87.64997,76.5,68.0,0.001,0,0,0,1,0,0,0
2007-07-08,T016,42.011601,-87.81150600000001,82.5,73.0,0.685,0,1,0,0,0,0,0
2009-08-13,T073,41.773215,-87.60088,74.0,55.0,0.0,0,0,1,0,0,0,0
2007-08-24,T162,41.725516999999996,-87.61425799999999,75.0,67.0,0.22,0,1,0,0,0,0,0
2009-12-06,T049,41.896282,-87.655232,61.5,49.0,0.001,0,0,1,0,0,0,0
2009-07-24,T030,41.899229999999996,-87.716788,72.5,59.5,0.165,0,0,1,0,0,0,0
2007-11-07,T066,41.77166,-87.703047,70.0,51.0,0.0,0,0,1,0,0,0,0
2013-09-26,T209,41.740641,-87.546587,64.0,52.0,0.0,0,0,1,0,0,0,0
2013-06-21,T236,41.994679,-87.770899,76.5,64.0,0.45,0,0,0,1,0,0,0
2011-07-25,T147,41.932094,-87.700117,81.5,66.5,0.005,0,1,0,0,0,0,0
2013-07-25,T030,41.899229999999996,-87.716788,69.5,53.0,0.0,0,0,0,1,0,0,0
2011-10-06,T095,41.704336,-87.70373599999999,60.5,56.0,0.48,0,0,0,1,0,0,0
2013-12-09,T225,41.743402,-87.731435,72.5,58.5,0.0305,0,0,1,0,0,0,0
2013-06-21,T102,41.750498,-87.605294,76.5,64.0,0.45,0,0,1,0,0,0,0
2013-08-08,T128,41.704572,-87.56566600000001,73.0,55.5,0.0,0,0,0,1,0,0,0
2009-09-25,T090,41.868077,-87.666901,65.0,57.0,0.09,0,1,0,0,0,0,0
2007-07-08,T102,41.750498,-87.605294,82.5,73.0,0.685,0,0,1,0,0,0,0
2007-12-09,T039,41.911823999999996,-87.726737,56.5,42.5,0.0,0,1,0,0,0,0,0
2007-04-10,T094,41.720848,-87.666014,68.5,56.0,0.0,0,0,1,0,0,0,0
2007-09-19,T155,41.776156,-87.778927,75.5,59.0,0.0,0,1,0,0,0,0,0
2013-06-14,T094,41.720848,-87.666014,67.0,50.5,0.0,0,0,1,0,0,0,0
2007-09-24,T151,41.916265,-87.800515,80.0,62.5,0.0,0,1,0,0,0,0,0
2011-08-19,T013,41.923738,-87.785288,76.5,62.5,0.0,0,0,1,0,0,0,0
2007-07-19,T212,41.680946,-87.535198,73.0,62.5,0.085,0,1,0,0,0,0,0
2009-02-06,T073,41.773215,-87.60088,55.0,46.5,0.09,0,1,0,0,0,0,0
2013-06-27,T220,41.963976,-87.69181,78.0,66.0,0.755,0,0,0,1,0,0,0
2013-08-22,T080,41.754676,-87.612922,73.0,66.5,0.295,0,1,0,0,0,0,0
2013-08-22,T063,41.82561,-87.726549,73.0,66.5,0.295,0,0,0,1,0,0,0
2013-06-14,T009,41.992478000000006,-87.862995,67.0,50.5,0.0,0,0,0,1,0,0,0
2013-08-22,T235,41.776428,-87.627096,73.0,66.5,0.295,0,1,0,0,0,0,0
2009-12-06,T159,41.732984,-87.649642,61.5,49.0,0.001,0,0,0,1,0,0,0
2013-12-07,T030,41.899229999999996,-87.716788,71.0,53.5,0.0,0,0,0,1,0,0,0
2007-08-21,T080,41.754676,-87.612922,77.5,70.0,0.0055,0,1,0,0,0,0,0
2007-04-09,T011,41.944869,-87.832763,77.5,59.5,0.0,0,0,1,0,0,0,0
2009-07-31,T158,41.682587,-87.707973,71.0,54.5,0.0,0,0,0,1,0,0,0
2007-04-10,T047,41.868142,-87.696269,68.5,56.0,0.0,0,1,0,0,0,0,0
2007-08-08,T138,41.726465000000005,-87.585413,80.5,71.5,0.075,0,1,0,0,0,0,0
2013-12-07,T227,41.728495,-87.60096300000001,71.0,53.5,0.0,0,0,0,1,0,0,0
2007-07-18,T151,41.916265,-87.800515,77.0,68.5,1.235,0,0,1,0,0,0,0
2011-09-23,T228,41.951865999999995,-87.72505699999999,55.0,45.0,0.01,0,0,1,0,0,0,0
2013-08-29,T066,41.77166,-87.703047,78.0,64.5,0.0,0,0,1,0,0,0,0
2007-07-18,T062,41.800737,-87.71188000000001,77.0,68.5,1.235,0,0,0,1,0,0,0
2013-06-09,T054,41.921965,-87.632085,73.0,56.5,0.0,0,0,1,0,0,0,0
2009-09-17,T073,41.773215,-87.60088,62.0,51.5,0.0,0,0,1,0,0,0,0
2007-02-07,T037,41.921177,-87.79518,67.0,50.0,0.0,0,0,0,1,0,0,0
2013-06-14,T900,41.974689,-87.890615,67.0,50.5,0.0,0,0,0,1,0,0,0
2013-08-15,T063,41.82561,-87.726549,65.5,51.5,0.0,0,0,1,0,0,0,0
2007-01-08,T031,41.801497999999995,-87.763416,80.5,62.5,0.0,0,0,1,0,0,0,0
2009-01-10,T903,41.957799,-87.930995,51.0,46.0,0.74,0,1,0,0,0,0,0
2011-08-26,T218,41.948167,-87.730698,71.5,58.0,0.0,0,0,1,0,0,0,0
2013-08-15,T236,41.994679,-87.770899,65.5,51.5,0.0,0,0,1,0,0,0,0
2007-07-08,T008,42.008314,-87.77792099999999,82.5,73.0,0.685,0,1,0,0,0,0,0
2011-07-15,T147,41.932094,-87.700117,79.0,60.0,0.0005,0,0,0,1,0,0,0
2007-05-09,T157,41.825902,-87.667827,80.0,62.5,0.0005,0,1,0,0,0,0,0
2007-09-18,T044,41.883284,-87.705085,77.0,57.5,0.0,0,1,0,0,0,0,0
2009-07-08,T031,41.801497999999995,-87.763416,70.0,59.0,0.28,0,1,0,0,0,0,0
2007-07-27,T142,41.953067,-87.776792,77.0,67.5,0.10500000000000001,0,0,1,0,0,0,0
2011-06-30,T027,41.984809000000006,-87.728492,76.0,61.5,0.0155,0,0,1,0,0,0,0
2009-09-17,T013,41.923738,-87.785288,62.0,51.5,0.0,0,0,0,1,0,0,0
2007-11-07,T028,41.986921,-87.689778,70.0,51.0,0.0,0,0,0,1,0,0,0
2007-08-24,T141,41.961743,-87.76007,75.0,67.0,0.22,0,0,1,0,0,0,0
2007-04-09,T148,42.01743,-87.68776899999999,77.5,59.5,0.0,0,1,0,0,0,0,0
2007-04-10,T080,41.754676,-87.612922,68.5,56.0,0.0,0,0,1,0,0,0,0
2013-06-28,T079,41.766202,-87.562889,75.5,60.5,0.0805,0,0,1,0,0,0,0
2007-08-16,T115,41.673408,-87.599862,71.5,64.5,0.0,0,1,0,0,0,0,0
2007-08-21,T065,41.778296999999995,-87.752411,77.5,70.0,0.0055,0,0,1,0,0,0,0
2013-07-25,T227,41.728495,-87.60096300000001,69.5,53.0,0.0,0,0,0,1,0,0,0
2007-08-16,T115,41.673408,-87.599862,71.5,64.5,0.0,0,1,0,0,0,0,0
2013-09-26,T002,41.95469,-87.800991,64.0,52.0,0.0,0,0,1,0,0,0,0
2013-08-29,T079,41.766202,-87.562889,78.0,64.5,0.0,0,0,1,0,0,0,0
2011-11-07,T900,41.974689,-87.890615,80.0,70.5,0.26,0,0,1,0,0,0,0
2007-08-21,T048,41.867108,-87.654224,77.5,70.0,0.0055,0,1,0,0,0,0,0
2007-08-17,T138,41.726465000000005,-87.585413,71.5,54.0,0.0,0,1,0,0,0,0,0
2009-07-17,T009,41.992478000000006,-87.862995,64.0,51.5,0.0005,0,1,0,0,0,0,0
2013-07-25,T220,41.963976,-87.69181,69.5,53.0,0.0,0,0,1,0,0,0,0
2011-02-09,T128,41.704572,-87.56566600000001,85.5,69.0,0.0005,0,0,1,0,0,0,0
2007-05-06,T050,41.919343,-87.694259,56.5,47.5,0.345,0,0,1,0,0,0,0
2011-10-06,T003,41.964242,-87.757639,60.5,56.0,0.48,0,0,1,0,0,0,0
2009-07-24,T220,41.963976,-87.69181,72.5,59.5,0.165,0,0,0,1,0,0,0
2007-08-24,T063,41.82561,-87.726549,75.0,67.0,0.22,0,1,0,0,0,0,0
2007-08-15,T143,41.999128999999996,-87.795585,76.5,68.0,0.53,0,0,1,0,0,0,0
2009-06-07,T138,41.726465000000005,-87.585413,73.5,54.0,0.0,0,1,0,0,0,0,0
2009-09-25,T900,41.974689,-87.890615,65.0,57.0,0.09,0,1,0,0,0,0,0
2011-07-15,T115,41.673408,-87.599862,79.0,60.0,0.0005,0,0,1,0,0,0,0
2009-07-24,T218,41.948167,-87.730698,72.5,59.5,0.165,0,0,1,0,0,0,0
2007-08-24,T160,41.903002,-87.68826700000001,75.0,67.0,0.22,0,0,1,0,0,0,0
2009-06-19,T065,41.778296999999995,-87.752411,76.5,67.5,2.42,0,0,1,0,0,0,0
2007-01-08,T002,41.95469,-87.800991,80.5,62.5,0.0,0,0,1,0,0,0,0
2009-07-08,T151,41.916265,-87.800515,70.0,59.0,0.28,0,0,1,0,0,0,0
2007-11-07,T086,41.688324,-87.676709,70.0,51.0,0.0,0,0,1,0,0,0,0
2011-07-15,T209,41.740641,-87.546587,79.0,60.0,0.0005,0,0,0,1,0,0,0
2007-09-19,T209,41.740641,-87.546587,75.5,59.0,0.0,0,0,0,0,0,0,1
2013-12-09,T090,41.868077,-87.666901,72.5,58.5,0.0305,0,1,0,0,0,0,0
2013-01-08,T225,41.743402,-87.731435,71.5,55.5,0.0,0,0,1,0,0,0,0
2011-08-26,T094,41.720848,-87.666014,71.5,58.0,0.0,0,0,0,0,0,0,1
2007-01-08,T014,41.970248,-87.787992,80.5,62.5,0.0,0,0,0,1,0,0,0
2007-05-09,T094,41.720848,-87.666014,80.0,62.5,0.0005,0,1,0,0,0,0,0
2013-06-09,T018,42.010412,-87.66214000000001,73.0,56.5,0.0,0,0,1,0,0,0,0
2013-08-15,T224,41.947227000000005,-87.67145699999999,65.5,51.5,0.0,0,0,1,0,0,0,0
2011-12-09,T147,41.932094,-87.700117,75.0,59.0,0.0,0,0,1,0,0,0,0
2011-11-07,T138,41.726465000000005,-87.585413,80.0,70.5,0.26,0,0,0,0,0,0,1
2009-09-14,T082,41.803422999999995,-87.642984,71.5,55.5,0.0,0,0,1,0,0,0,0
2011-10-06,T073,41.773215,-87.60088,60.5,56.0,0.48,0,0,0,1,0,0,0
2007-08-24,T005,41.942114000000004,-87.776385,75.0,67.0,0.22,0,1,0,0,0,0,0
2013-08-29,T066,41.77166,-87.703047,78.0,64.5,0.0,0,0,1,0,0,0,0
2013-12-07,T030,41.899229999999996,-87.716788,71.0,53.5,0.0,0,0,1,0,0,0,0
2013-08-08,T159,41.732984,-87.649642,73.0,55.5,0.0,0,0,0,1,0,0,0
2009-12-06,T002,41.95469,-87.800991,61.5,49.0,0.001,0,1,0,0,0,0,0
2011-06-17,T225,41.743402,-87.731435,72.0,60.0,0.0,0,0,0,1,0,0,0
2011-09-23,T003,41.964242,-87.757639,55.0,45.0,0.01,0,0,1,0,0,0,0
2013-06-21,T231,41.98728,-87.666066,76.5,64.0,0.45,0,0,0,1,0,0,0
2011-06-30,T090,41.868077,-87.666901,76.0,61.5,0.0155,0,0,1,0,0,0,0
2009-07-08,T159,41.732984,-87.649642,70.0,59.0,0.28,0,0,1,0,0,0,0
2013-09-19,T074,41.822536,-87.66634300000001,77.0,67.0,0.4205,0,0,1,0,0,0,0
2007-07-25,T115,41.673408,-87.599862,77.5,60.5,0.0005,0,1,0,0,0,0,0
2007-04-10,T065,41.778296999999995,-87.752411,68.5,56.0,0.0,0,1,0,0,0,0,0
2011-07-29,T900,41.974689,-87.890615,79.5,68.0,0.53,0,0,1,0,0,0,0
2011-07-15,T152,41.846075,-87.716277,79.0,60.0,0.0005,0,0,0,1,0,0,0
2011-07-29,T235,41.776428,-87.627096,79.5,68.0,0.53,0,0,1,0,0,0,0
2011-07-25,T144,41.94016,-87.794896,81.5,66.5,0.005,0,0,1,0,0,0,0
2007-08-21,T114,41.798697,-87.736812,77.5,70.0,0.0055,0,0,0,1,0,0,0
2011-12-09,T012,41.991429,-87.747113,75.0,59.0,0.0,0,0,1,0,0,0,0
2011-07-15,T012,41.991429,-87.747113,79.0,60.0,0.0005,0,0,1,0,0,0,0
2007-04-10,T114,41.798697,-87.736812,68.5,56.0,0.0,0,0,0,0,0,0,1
2009-09-14,T039,41.911823999999996,-87.726737,71.5,55.5,0.0,0,0,1,0,0,0,0
2011-06-17,T035,41.763733,-87.742302,72.0,60.0,0.0,0,0,1,0,0,0,0
2009-05-28,T138,41.726465000000005,-87.585413,59.0,51.0,0.0,0,0,1,0,0,0,0
2013-06-14,T013,41.923738,-87.785288,67.0,50.5,0.0,0,0,0,1,0,0,0
2011-11-07,T225,41.743402,-87.731435,80.0,70.5,0.26,0,0,0,0,1,0,0
2011-08-26,T221,41.659112,-87.53869300000001,71.5,58.0,0.0,0,0,1,0,0,0,0
2007-08-24,T091,41.862292,-87.64886,75.0,67.0,0.22,0,0,1,0,0,0,0
2011-06-17,T063,41.82561,-87.726549,72.0,60.0,0.0,0,0,0,1,0,0,0
2009-09-25,T200,41.678618,-87.559308,65.0,57.0,0.09,0,0,0,1,0,0,0
2009-08-25,T200,41.678618,-87.559308,71.5,61.0,0.0,0,1,0,0,0,0,0
2011-11-07,T030,41.899229999999996,-87.716788,80.0,70.5,0.26,0,0,1,0,0,0,0
2007-09-19,T065,41.778296999999995,-87.752411,75.5,59.0,0.0,0,1,0,0,0,0,0
2007-08-22,T115,41.673408,-87.599862,80.0,70.5,0.625,0,1,0,0,0,0,0
2009-07-27,T158,41.682587,-87.707973,74.5,61.0,0.025,0,0,0,1,0,0,0
2007-01-08,T011,41.944869,-87.832763,80.5,62.5,0.0,0,0,1,0,0,0,0
2013-08-07,T158,41.682587,-87.707973,78.5,70.5,0.6699999999999999,0,0,1,0,0,0,0
2007-01-08,T025,41.979243,-87.750938,80.5,62.5,0.0,0,0,1,0,0,0,0
2011-12-08,T013,41.923738,-87.785288,72.5,58.0,0.0,0,0,1,0,0,0,0
2007-02-07,T158,41.682587,-87.707973,67.0,50.0,0.0,0,0,1,0,0,0,0
2013-07-06,T082,41.803422999999995,-87.642984,60.5,44.5,0.0005,0,0,0,1,0,0,0
2013-08-15,T152,41.846075,-87.716277,65.5,51.5,0.0,0,1,0,0,0,0,0
2007-08-15,T141,41.961743,-87.76007,76.5,68.0,0.53,0,0,1,0,0,0,0
2007-11-07,T030,41.899229999999996,-87.716788,70.0,51.0,0.0,0,1,0,0,0,0,0
2011-07-15,T082,41.803422999999995,-87.642984,79.0,60.0,0.0005,0,1,0,0,0,0,0
2011-06-30,T114,41.798697,-87.736812,76.0,61.5,0.0155,0,0,1,0,0,0,0
2011-07-29,T031,41.801497999999995,-87.763416,79.5,68.0,0.53,0,0,1,0,0,0,0
2007-08-21,T027,41.984809000000006,-87.728492,77.5,70.0,0.0055,0,1,0,0,0,0,0
2009-08-25,T016,42.011601,-87.81150600000001,71.5,61.0,0.0,0,0,1,0,0,0,0
2007-01-08,T135,41.662014,-87.72460799999999,80.5,62.5,0.0,0,0,1,0,0,0,0
2011-09-16,T047,41.868142,-87.696269,53.0,39.0,0.0,0,0,1,0,0,0,0
2011-07-25,T903,41.957799,-87.930995,81.5,66.5,0.005,0,0,1,0,0,0,0
2009-06-19,T220,41.963976,-87.69181,76.5,67.5,2.42,0,0,1,0,0,0,0
2007-07-27,T152,41.846075,-87.716277,77.0,67.5,0.10500000000000001,0,0,1,0,0,0,0
2007-09-18,T027,41.984809000000006,-87.728492,77.0,57.5,0.0,0,0,1,0,0,0,0
2009-08-27,T200,41.678618,-87.559308,64.5,60.5,1.0699999999999998,0,0,1,0,0,0,0
2013-08-22,T069,41.768388,-87.678649,73.0,66.5,0.295,0,0,1,0,0,0,0
2007-04-10,T084,41.692555,-87.598865,68.5,56.0,0.0,0,0,1,0,0,0,0
2007-08-24,T047,41.868142,-87.696269,75.0,67.0,0.22,0,0,1,0,0,0,0
2007-04-10,T044,41.883284,-87.705085,68.5,56.0,0.0,0,1,0,0,0,0,0
2007-08-22,T115,41.673408,-87.599862,80.0,70.5,0.625,0,1,0,0,0,0,0
2011-07-15,T200,41.678618,-87.559308,79.0,60.0,0.0005,0,0,0,0,1,0,0
2009-07-24,T031,41.801497999999995,-87.763416,72.5,59.5,0.165,0,0,1,0,0,0,0
2013-07-06,T900,41.974689,-87.890615,60.5,44.5,0.0005,0,0,1,0,0,0,0
2011-09-16,T223,41.973845000000004,-87.805059,53.0,39.0,0.0,0,0,0,1,0,0,0
2009-07-13,T089,41.723195000000004,-87.64997,71.0,47.0,0.0,0,0,1,0,0,0,0
2013-07-25,T028,41.986921,-87.689778,69.5,53.0,0.0,0,0,1,0,0,0,0
2013-09-19,T231,41.98728,-87.666066,77.0,67.0,0.4205,0,1,0,0,0,0,0
2009-09-17,T225,41.743402,-87.731435,62.0,51.5,0.0,0,0,0,1,0,0,0
2009-07-27,T160,41.903002,-87.68826700000001,74.5,61.0,0.025,0,0,1,0,0,0,0
2007-04-10,T014,41.970248,-87.787992,68.5,56.0,0.0,0,1,0,0,0,0,0
2011-05-08,T160,41.903002,-87.68826700000001,76.5,68.0,0.001,0,1,0,0,0,0,0
2007-08-17,T212,41.680946,-87.535198,71.5,54.0,0.0,0,0,0,0,0,0,1
2007-09-18,T017,41.960615999999995,-87.777189,77.0,57.5,0.0,0,1,0,0,0,0,0
2009-07-17,T209,41.740641,-87.546587,64.0,51.5,0.0005,0,0,1,0,0,0,0
2009-12-06,T003,41.964242,-87.757639,61.5,49.0,0.001,0,0,1,0,0,0,0
2013-07-19,T138,41.726465000000005,-87.585413,85.0,69.5,0.2905,0,0,1,0,0,0,0
2013-08-22,T077,41.778748,-87.586427,73.0,66.5,0.295,0,0,1,0,0,0,0
2009-08-25,T900,41.974689,-87.890615,71.5,61.0,0.0,0,1,0,0,0,0,0
2007-01-08,T072,41.74785,-87.70271600000001,80.5,62.5,0.0,0,1,0,0,0,0,0
2009-08-13,T900,41.974689,-87.890615,74.0,55.0,0.0,0,0,0,1,0,0,0
2007-09-18,T046,41.891118,-87.65449100000001,77.0,57.5,0.0,0,0,1,0,0,0,0
2011-07-25,T226,41.793818,-87.654234,81.5,66.5,0.005,0,1,0,0,0,0,0
2007-02-07,T005,41.942114000000004,-87.776385,67.0,50.0,0.0,0,0,1,0,0,0,0
2007-01-08,T080,41.754676,-87.612922,80.5,62.5,0.0,0,0,0,1,0,0,0
2007-09-25,T138,41.726465000000005,-87.585413,74.5,65.5,0.14,0,0,0,1,0,0,0
2007-11-07,T025,41.979243,-87.750938,70.0,51.0,0.0,0,0,0,1,0,0,0
2009-07-08,T148,42.01743,-87.68776899999999,70.0,59.0,0.28,0,0,0,1,0,0,0
2007-01-08,T219,41.966986999999996,-87.674677,80.5,62.5,0.0,0,0,0,1,0,0,0
2013-07-06,T073,41.773215,-87.60088,60.5,44.5,0.0005,0,0,1,0,0,0,0
2013-12-09,T900,41.974689,-87.890615,72.5,58.5,0.0305,0,1,0,0,0,0,0
2009-07-27,T900,41.974689,-87.890615,74.5,61.0,0.025,0,0,1,0,0,0,0
2009-09-17,T147,41.932094,-87.700117,62.0,51.5,0.0,0,1,0,0,0,0,0
2007-05-06,T002,41.95469,-87.800991,56.5,47.5,0.345,0,0,1,0,0,0,0
2009-02-06,T115,41.673408,-87.599862,55.0,46.5,0.09,0,0,1,0,0,0,0
2009-08-13,T158,41.682587,-87.707973,74.0,55.0,0.0,0,0,1,0,0,0,0
2007-08-16,T115,41.673408,-87.599862,71.5,64.5,0.0,0,1,0,0,0,0,0
2009-09-25,T115,41.673408,-87.599862,65.0,57.0,0.09,0,1,0,0,0,0,0
2007-04-09,T066,41.77166,-87.703047,77.5,59.5,0.0,0,1,0,0,0,0,0
2011-07-15,T027,41.984809000000006,-87.728492,79.0,60.0,0.0005,0,0,0,0,0,0,1
2013-08-07,T135,41.662014,-87.72460799999999,78.5,70.5,0.6699999999999999,0,0,1,0,0,0,0
2011-05-08,T160,41.903002,-87.68826700000001,76.5,68.0,0.001,0,0,0,1,0,0,0
2013-08-22,T095,41.704336,-87.70373599999999,73.0,66.5,0.295,0,0,1,0,0,0,0
2011-08-26,T114,41.798697,-87.736812,71.5,58.0,0.0,0,0,1,0,0,0,0
2009-06-19,T054,41.921965,-87.632085,76.5,67.5,2.42,0,1,0,0,0,0,0
2013-09-19,T012,41.991429,-87.747113,77.0,67.0,0.4205,0,0,1,0,0,0,0
2007-09-19,T089,41.723195000000004,-87.64997,75.5,59.0,0.0,0,0,0,0,1,0,0
2009-07-24,T047,41.868142,-87.696269,72.5,59.5,0.165,0,0,0,1,0,0,0
2009-09-17,T223,41.973845000000004,-87.805059,62.0,51.5,0.0,0,1,0,0,0,0,0
2013-07-19,T222,41.925197999999995,-87.746381,85.0,69.5,0.2905,0,0,1,0,0,0,0
2013-06-14,T102,41.750498,-87.605294,67.0,50.5,0.0,0,0,0,1,0,0,0
2009-09-25,T200,41.678618,-87.559308,65.0,57.0,0.09,0,0,1,0,0,0,0
2007-07-08,T157,41.825902,-87.667827,82.5,73.0,0.685,0,0,0,1,0,0,0
2007-08-15,T088,41.869107,-87.69629300000001,76.5,68.0,0.53,0,1,0,0,0,0,0
2013-01-08,T003,41.964242,-87.757639,71.5,55.5,0.0,0,0,1,0,0,0,0
2011-08-19,T159,41.732984,-87.649642,76.5,62.5,0.0,0,0,1,0,0,0,0
2009-12-06,T152,41.846075,-87.716277,61.5,49.0,0.001,0,0,0,1,0,0,0
2007-01-08,T158,41.682587,-87.707973,80.5,62.5,0.0,0,0,1,0,0,0,0
2013-08-15,T235,41.776428,-87.627096,65.5,51.5,0.0,0,0,1,0,0,0,0
2011-11-07,T082,41.803422999999995,-87.642984,80.0,70.5,0.26,0,0,1,0,0,0,0
2011-05-08,T115,41.673408,-87.599862,76.5,68.0,0.001,0,0,1,0,0,0,0
2011-06-30,T135,41.662014,-87.72460799999999,76.0,61.5,0.0155,0,0,1,0,0,0,0
2009-08-27,T017,41.960615999999995,-87.777189,64.5,60.5,1.0699999999999998,0,0,1,0,0,0,0
2009-08-13,T114,41.798697,-87.736812,74.0,55.0,0.0,0,0,1,0,0,0,0
2011-08-19,T079,41.766202,-87.562889,76.5,62.5,0.0,0,0,1,0,0,0,0
2011-05-08,T003,41.964242,-87.757639,76.5,68.0,0.001,0,0,1,0,0,0,0
2007-07-18,T141,41.961743,-87.76007,77.0,68.5,1.235,0,0,1,0,0,0,0
2013-07-06,T224,41.947227000000005,-87.67145699999999,60.5,44.5,0.0005,0,0,1,0,0,0,0
2007-07-08,T019,41.94983,-87.69845699999999,82.5,73.0,0.685,0,1,0,0,0,0,0
2013-08-07,T017,41.960615999999995,-87.777189,78.5,70.5,0.6699999999999999,0,0,1,0,0,0,0
2009-01-10,T069,41.768388,-87.678649,51.0,46.0,0.74,0,1,0,0,0,0,0
2013-08-15,T115,41.673408,-87.599862,65.5,51.5,0.0,0,1,0,0,0,0,0
2007-08-17,T221,41.659112,-87.53869300000001,71.5,54.0,0.0,0,1,0,0,0,0,0
2007-08-22,T161,41.719059,-87.675088,80.0,70.5,0.625,0,0,1,0,0,0,0
2007-07-27,T025,41.979243,-87.750938,77.0,67.5,0.10500000000000001,0,0,1,0,0,0,0
2013-12-07,T900,41.974689,-87.890615,71.0,53.5,0.0,0,0,0,1,0,0,0
2013-12-07,T074,41.822536,-87.66634300000001,71.0,53.5,0.0,0,0,1,0,0,0,0
2013-06-09,T155,41.776156,-87.778927,73.0,56.5,0.0,0,1,0,0,0,0,0
2013-06-09,T900,41.974689,-87.890615,73.0,56.5,0.0,1,0,0,0,0,0,0
2009-06-07,T148,42.01743,-87.68776899999999,73.5,54.0,0.0,0,0,0,1,0,0,0
2009-10-07,T065,41.778296999999995,-87.752411,74.5,64.5,0.1,0,0,1,0,0,0,0
2013-08-22,T135,41.662014,-87.72460799999999,73.0,66.5,0.295,0,1,0,0,0,0,0
2007-08-21,T148,42.01743,-87.68776899999999,77.5,70.0,0.0055,0,0,0,0,0,0,1
2007-05-09,T075,41.799282,-87.585487,80.0,62.5,0.0005,0,1,0,0,0,0,0
2007-07-27,T015,41.974089,-87.824812,77.0,67.5,0.10500000000000001,0,0,0,1,0,0,0
2011-07-15,T226,41.793818,-87.654234,79.0,60.0,0.0005,0,0,0,1,0,0,0
2007-01-08,T084,41.692555,-87.598865,80.5,62.5,0.0,0,1,0,0,0,0,0
2013-08-22,T013,41.923738,-87.785288,73.0,66.5,0.295,0,0,1,0,0,0,0
2013-12-07,T115,41.673408,-87.599862,71.0,53.5,0.0,0,0,1,0,0,0,0
2009-09-17,T017,41.960615999999995,-87.777189,62.0,51.5,0.0,0,0,0,1,0,0,0
2007-04-09,T030,41.899229999999996,-87.716788,77.5,59.5,0.0,0,1,0,0,0,0,0
2013-08-08,T231,41.98728,-87.666066,73.0,55.5,0.0,0,0,1,0,0,0,0
2007-07-27,T048,41.867108,-87.654224,77.0,67.5,0.10500000000000001,0,0,0,1,0,0,0
2007-12-09,T002,41.95469,-87.800991,56.5,42.5,0.0,0,1,0,0,0,0,0
2009-09-25,T002,41.95469,-87.800991,65.0,57.0,0.09,0,1,0,0,0,0,0
2013-12-07,T115,41.673408,-87.599862,71.0,53.5,0.0,0,0,1,0,0,0,0
2009-07-31,T226,41.793818,-87.654234,71.0,54.5,0.0,0,0,0,1,0,0,0
2011-09-23,T009,41.992478000000006,-87.862995,55.0,45.0,0.01,0,0,1,0,0,0,0
2009-09-25,T212,41.680946,-87.535198,65.0,57.0,0.09,0,0,1,0,0,0,0
2007-05-09,T115,41.673408,-87.599862,80.0,62.5,0.0005,0,1,0,0,0,0,0
2007-08-21,T051,41.846283,-87.656913,77.5,70.0,0.0055,0,0,1,0,0,0,0
2007-08-22,T115,41.673408,-87.599862,80.0,70.5,0.625,0,1,0,0,0,0,0
2013-12-07,T035,41.763733,-87.742302,71.0,53.5,0.0,0,0,1,0,0,0,0
2009-01-10,T102,41.750498,-87.605294,51.0,46.0,0.74,0,0,0,1,0,0,0
2013-06-27,T002,41.95469,-87.800991,78.0,66.0,0.755,0,0,0,1,0,0,0
2013-07-19,T900,41.974689,-87.890615,85.0,69.5,0.2905,0,0,0,1,0,0,0
2009-09-14,T221,41.659112,-87.53869300000001,71.5,55.5,0.0,0,0,1,0,0,0,0
2013-12-07,T225,41.743402,-87.731435,71.0,53.5,0.0,0,0,0,1,0,0,0
2007-01-08,T148,42.01743,-87.68776899999999,80.5,62.5,0.0,0,0,0,1,0,0,0
